Date:                  	Tue Apr 07 12:03:43 ADT 2026
Spectrometer:          	USB4F05747
Lamp SN:               	Lamp Intensity Preview
Integration Time (sec):	6.929000E-2
Scans to average:      	5
Boxcar width:          	1
Integrating sphere	

Wavelength           	 [uJoule/count]           
238.08196831283271   	 0.0                      
238.29706576279065   	 0.0                      
238.51215387129696   	 0.0                      
238.7272326355885    	 0.0                      
238.94230205290236   	 0.0                      
239.15736212047545   	 0.0                      
239.37241283554476   	 0.0                      
239.5874541953473    	 0.0                      
239.80248619712      	 0.0                      
240.0175088380999    	 0.0                      
240.23252211552392   	 0.0                      
240.44752602662908   	 0.0                      
240.66252056865235   	 0.0                      
240.87750573883068   	 0.0                      
241.09248153440112   	 0.0                      
241.30744795260057   	 0.0                      
241.52240499066608   	 0.0                      
241.73735264583456   	 0.0                      
241.95229091534307   	 0.0                      
242.1672197964285    	 0.0                      
242.3821392863279    	 0.0                      
242.59704938227824   	 0.0                      
242.81195008151647   	 0.0                      
243.02684138127958   	 0.0                      
243.24172327880456   	 0.0                      
243.45659577132835   	 0.0                      
243.67145885608804   	 0.0                      
243.8863125303205    	 0.0                      
244.10115679126272   	 0.0                      
244.31599163615175   	 0.0                      
244.5308170622245    	 0.0                      
244.74563306671797   	 0.0                      
244.96043964686913   	 0.0                      
245.175236799915     	 0.0                      
245.39002452309253   	 0.0                      
245.60480281363874   	 0.0                      
245.81957166879047   	 0.0                      
246.0343310857849    	 0.0                      
246.24908106185893   	 0.0                      
246.46382159424945   	 0.0                      
246.67855268019355   	 0.0                      
246.89327431692814   	 0.0                      
247.10798650169028   	 0.0                      
247.32268923171682   	 0.0                      
247.53738250424493   	 0.0                      
247.75206631651142   	 0.0                      
247.96674066575335   	 0.0                      
248.18140554920765   	 0.0                      
248.39606096411137   	 0.0                      
248.61070690770146   	 0.0                      
248.82534337721484   	 0.0                      
249.03997036988858   	 0.0                      
249.2545878829596    	 0.0                      
249.46919591366492   	 0.0                      
249.68379445924148   	 0.0                      
249.89838351692634   	 0.0                      
250.11296308395637   	 0.0                      
250.3275331575686    	 0.0                      
250.542093735        	 0.0                      
250.7566448134876    	 0.0                      
250.97118639026831   	 0.0                      
251.18571846257913   	 0.0                      
251.40024102765707   	 0.0                      
251.6147540827391    	 0.0                      
251.82925762506218   	 0.0                      
252.0437516518633    	 0.0                      
252.25823616037943   	 0.0                      
252.47271114784755   	 0.0                      
252.68717661150467   	 0.0                      
252.9016325485877    	 0.0                      
253.11607895633372   	 0.0                      
253.33051583197968   	 0.0                      
253.5449431727625    	 0.0                      
253.75936097591918   	 0.0                      
253.97376923868674   	 0.0                      
254.18816795830213   	 0.0                      
254.40255713200233   	 0.0                      
254.61693675702435   	 0.0                      
254.83130683060517   	 0.0                      
255.04566734998167   	 0.0                      
255.26001831239094   	 0.0                      
255.47435971506997   	 0.0                      
255.68869155525564   	 0.0                      
255.90301383018502   	 0.0                      
256.11732653709504   	 0.0                      
256.3316296732227    	 0.0                      
256.54592323580493   	 0.0                      
256.76020722207886   	 0.0                      
256.9744816292813    	 0.0                      
257.18874645464933   	 0.0                      
257.4030016954198    	 0.0                      
257.6172473488299    	 0.0                      
257.8314834121164    	 0.0                      
258.04570988251646   	 0.0                      
258.25992675726695   	 0.0                      
258.4741340336048    	 0.0                      
258.6883317087672    	 0.0                      
258.90251977999094   	 0.0                      
259.116698244513     	 0.0                      
259.3308670995704    	 0.0                      
259.5450263424002    	 0.0                      
259.7591759702393    	 0.0                      
259.9733159803246    	 0.0                      
260.1874463698934    	 0.0                      
260.4015671361823    	 0.0                      
260.6156782764284    	 0.0                      
260.82977978786874   	 0.0                      
261.0438716677403    	 0.0                      
261.25795391328006   	 0.0                      
261.47202652172484   	 0.0                      
261.68608949031193   	 0.0                      
261.90014281627805   	 0.0                      
262.1141864968602    	 0.0                      
262.3282205292955    	 0.0                      
262.5422449108208    	 0.0                      
262.75625963867316   	 0.0                      
262.9702647100895    	 0.0                      
263.1842601223069    	 0.0                      
263.3982458725623    	 0.0                      
263.61222195809256   	 0.0                      
263.8261883761347    	 0.0                      
264.04014512392587   	 0.0                      
264.2540921987029    	 0.0                      
264.46802959770275   	 0.0                      
264.6819573181625    	 0.0                      
264.8958753573191    	 0.0                      
265.10978371240947   	 0.0                      
265.3236823806706    	 0.0                      
265.5375713593395    	 0.0                      
265.75145064565316   	 0.0                      
265.9653202368486    	 0.0                      
266.1791801301627    	 0.0                      
266.39303032283254   	 0.0                      
266.60687081209505   	 0.0                      
266.8207015951872    	 0.0                      
267.03452266934585   	 0.0                      
267.2483340318082    	 0.0                      
267.4621356798112    	 0.0                      
267.67592761059166   	 0.0                      
267.88970982138676   	 0.0                      
268.1034823094334    	 0.0                      
268.31724507196844   	 0.0                      
268.530998106229     	 0.0                      
268.74474140945205   	 0.0                      
268.95847497887456   	 0.0                      
269.17219881173344   	 0.0                      
269.38591290526574   	 0.0                      
269.59961725670854   	 0.0                      
269.81331186329857   	 0.0                      
270.026996722273     	 0.0                      
270.24067183086873   	 0.0                      
270.45433718632273   	 0.0                      
270.6679927858721    	 0.0                      
270.8816386267537    	 0.0                      
271.0952747062046    	 0.0                      
271.3089010214616    	 0.0                      
271.52251756976193   	 0.0                      
271.7361243483424    	 0.0                      
271.94972135444      	 0.0                      
272.16330858529176   	 0.0                      
272.37688603813467   	 0.0                      
272.5904537102056    	 0.0                      
272.80401159874174   	 0.0                      
273.0175597009799    	 0.0                      
273.23109801415706   	 0.0                      
273.4446265355103    	 0.0                      
273.65814526227655   	 0.0                      
273.8716541916927    	 0.0                      
274.08515332099586   	 0.0                      
274.298642647423     	 0.0                      
274.51212216821096   	 0.0                      
274.72559188059694   	 0.0                      
274.9390517818177    	 0.0                      
275.1525018691104    	 0.0                      
275.3659421397119    	 0.0                      
275.5793725908592    	 0.0                      
275.79279321978936   	 0.0                      
276.00620402373926   	 0.0                      
276.21960499994594   	 0.0                      
276.4329961456463    	 0.0                      
276.64637745807744   	 0.0                      
276.85974893447633   	 0.0                      
277.0731105720798    	 0.0                      
277.286462368125     	 0.0                      
277.4998043198488    	 0.0                      
277.7131364244883    	 0.0                      
277.9264586792803    	 0.0                      
278.1397710814619    	 0.0                      
278.35307362827007   	 0.0                      
278.56636631694175   	 0.0                      
278.779649144714     	 0.0                      
278.9929221088238    	 0.0                      
279.206185206508     	 0.0                      
279.41943843500366   	 0.0                      
279.6326817915478    	 0.0                      
279.84591527337733   	 0.0                      
280.05913887772925   	 0.0                      
280.2723526018405    	 0.0                      
280.48555644294817   	 0.0                      
280.6987503982892    	 0.0                      
280.9119344651005    	 0.0                      
281.1251086406191    	 0.0                      
281.33827292208196   	 0.0                      
281.55142730672617   	 0.0                      
281.7645717917885    	 0.0                      
281.9777063745061    	 0.0                      
282.1908310521159    	 0.0                      
282.4039458218549    	 0.0                      
282.61705068096      	 0.0                      
282.83014562666824   	 0.0                      
283.0432306562167    	 0.0                      
283.25630576684216   	 0.0                      
283.4693709557817    	 0.0                      
283.68242622027236   	 0.0                      
283.895471557551     	 0.0                      
284.1085069648546    	 0.0                      
284.3215324394202    	 0.0                      
284.5345479784849    	 0.0                      
284.74755357928547   	 0.0                      
284.96054923905893   	 0.0                      
285.17353495504244   	 0.0                      
285.3865107244727    	 0.0                      
285.5994765445869    	 0.0                      
285.812432412622     	 0.0                      
286.02537832581487   	 0.0                      
286.2383142814026    	 0.0                      
286.45124027662206   	 0.0                      
286.66415630871035   	 0.0                      
286.8770623749043    	 0.0                      
287.0899584724411    	 0.0                      
287.30284459855756   	 0.0                      
287.5157207504907    	 0.0                      
287.72858692547754   	 0.0                      
287.941443120755     	 0.0                      
288.1542893335601    	 0.0                      
288.3671255611299    	 0.0                      
288.5799518007012    	 0.0                      
288.7927680495111    	 0.0                      
289.0055743047965    	 0.0                      
289.21837056379445   	 0.0                      
289.43115682374196   	 0.0                      
289.6439330818759    	 0.0                      
289.8566993354334    	 0.0                      
290.06945558165125   	 0.0                      
290.2822018177666    	 0.0                      
290.4949380410163    	 0.0                      
290.7076642486374    	 0.0                      
290.9203804378669    	 0.0                      
291.13308660594174   	 0.0                      
291.345782750099     	 0.0                      
291.5584688675754    	 0.0                      
291.7711449556082    	 0.0                      
291.9838110114342    	 0.0                      
292.1964670322905    	 0.0                      
292.40911301541405   	 0.0                      
292.6217489580418    	 0.0                      
292.83437485741064   	 0.0                      
293.0469907107578    	 0.0                      
293.25959651532      	 0.0                      
293.47219226833437   	 0.0                      
293.6847779670378    	 0.0                      
293.8973536086674    	 0.0                      
294.10991919046      	 0.0                      
294.3224747096527    	 0.0                      
294.53502016348244   	 0.0                      
294.7475555491861    	 0.0                      
294.96008086400076   	 0.0                      
295.17259610516345   	 0.0                      
295.38510126991105   	 0.0                      
295.59759635548056   	 0.0                      
295.81008135910906   	 0.0                      
296.0225562780334    	 0.0                      
296.23502110949056   	 0.0                      
296.4474758507176    	 0.0                      
296.6599204989514    	 0.0                      
296.8723550514291    	 0.0                      
297.08477950538753   	 0.0                      
297.2971938580638    	 0.0                      
297.50959810669474   	 0.0                      
297.72199224851744   	 0.0                      
297.93437628076884   	 0.0                      
298.1467502006859    	 0.0                      
298.3591140055056    	 0.0                      
298.57146769246503   	 0.0                      
298.783811258801     	 0.0                      
298.9961447017506    	 0.0                      
299.20846801855083   	 0.0                      
299.4207812064386    	 0.0                      
299.63308426265087   	 0.0                      
299.8453771844247    	 0.0                      
300.05765996899703   	 0.0                      
300.2699326136049    	 0.0                      
300.4821951154851    	 0.0                      
300.69444747187487   	 0.0                      
300.906689680011     	 0.0                      
301.11892173713056   	 0.0                      
301.33114364047043   	 0.0                      
301.54335538726775   	 0.0                      
301.7555569747594    	 0.0                      
301.96774840018236   	 0.0                      
302.17992966077355   	 0.0                      
302.39210075377014   	 0.0                      
302.60426167640895   	 0.0                      
302.8164124259269    	 0.0                      
303.0285529995612    	 0.0                      
303.2406833945487    	 0.0                      
303.45280360812626   	 0.0                      
303.6649136375311    	 0.0                      
303.87701348         	 0.0                      
304.08910313277005   	 0.0                      
304.30118259307824   	 0.0                      
304.5132518581614    	 0.0                      
304.72531092525674   	 0.0                      
304.93735979160107   	 0.0                      
305.14939845443143   	 0.0                      
305.3614269109848    	 0.0                      
305.57344515849815   	 0.0                      
305.7854531942084    	 0.0                      
305.9974510153526    	 0.0                      
306.2094386191678    	 0.0                      
306.4214160028909    	 0.0                      
306.63338316375877   	 0.0                      
306.8453400990086    	 0.0                      
307.0572868058772    	 0.0                      
307.2692232816016    	 0.0                      
307.4811495234189    	 0.0                      
307.6930655285658    	 0.0                      
307.9049712942797    	 0.0                      
308.11686681779713   	 0.0                      
308.32875209635534   	 0.0                      
308.5406271271913    	 0.0                      
308.7524919075419    	 0.0                      
308.96434643464414   	 0.0                      
309.176190705735     	 0.0                      
309.3880247180515    	 0.0                      
309.59984846883066   	 0.0                      
309.81166195530926   	 0.0                      
310.02346517472455   	 0.0                      
310.2352581243133    	 0.0                      
310.4470408013126    	 0.0                      
310.6588132029593    	 0.0                      
310.8705753264906    	 0.0                      
311.08232716914335   	 0.0                      
311.29406872815446   	 0.0                      
311.505800000761     	 0.0                      
311.7175209842       	 0.0                      
311.9292316757083    	 0.0                      
312.14093207252296   	 0.0                      
312.3526221718809    	 0.0                      
312.56430197101935   	 0.0                      
312.77597146717494   	 0.0                      
312.9876306575848    	 0.0                      
313.199279539486     	 0.0                      
313.41091811011535   	 0.0                      
313.6225463667099    	 0.0                      
313.8341643065067    	 0.0                      
314.04577192674265   	 0.0                      
314.2573692246548    	 0.0                      
314.46895619748      	 0.0                      
314.6805328424554    	 0.0                      
314.89209915681784   	 0.0                      
315.1036551378043    	 0.0                      
315.3152007826519    	 0.0                      
315.5267360885975    	 0.0                      
315.7382610528781    	 0.0                      
315.9497756727307    	 0.0                      
316.16127994539227   	 0.0                      
316.37277386809984   	 0.0                      
316.5842574380903    	 0.0                      
316.79573065260064   	 0.0                      
317.0071935088679    	 0.0                      
317.218646004129     	 0.0                      
317.43008813562096   	 0.0                      
317.64151990058076   	 0.0                      
317.8529412962454    	 0.0                      
318.0643523198518    	 0.0                      
318.27575296863694   	 0.0                      
318.4871432398379    	 0.0                      
318.6985231306915    	 0.0                      
318.90989263843494   	 0.0                      
319.1212517603049    	 0.0                      
319.3326004935387    	 0.0                      
319.54393883537307   	 0.0                      
319.755266783045     	 0.0                      
319.9665843337916    	 0.0                      
320.1778914848498    	 0.0                      
320.38918823345654   	 0.0                      
320.60047457684885   	 0.0                      
320.8117505122637    	 0.0                      
321.02301603693803   	 0.0                      
321.2342711481089    	 0.0                      
321.44551584301314   	 0.0                      
321.6567501188879    	 0.0                      
321.8679739729701    	 0.0                      
322.0791874024966    	 0.0                      
322.29039040470457   	 0.0                      
322.50158297683095   	 0.0                      
322.7127651161126    	 0.0                      
322.92393681978655   	 0.0                      
323.13509808508985   	 0.0                      
323.34624890925943   	 0.0                      
323.5573892895323    	 0.0                      
323.7685192231454    	 0.0                      
323.97963870733577   	 0.0                      
324.1907477393403    	 0.0                      
324.40184631639596   	 0.0                      
324.6129344357398    	 0.0                      
324.82401209460886   	 0.0                      
325.03507929024005   	 0.0                      
325.2461360198703    	 0.0                      
325.4571822807367    	 0.0                      
325.668218070076     	 0.0                      
325.8792433851254    	 0.0                      
326.0902582231219    	 0.0                      
326.30126258130235   	 0.0                      
326.5122564569038    	 0.0                      
326.72323984716326   	 0.0                      
326.93421274931757   	 0.0                      
327.1451751606039    	 0.0                      
327.356127078259     	 0.0                      
327.5670684995201    	 0.0                      
327.77799942162403   	 0.0                      
327.98891984180773   	 0.0                      
328.1998297573084    	 0.0                      
328.41072916536274   	 0.0                      
328.62161806320796   	 0.0                      
328.83249644808086   	 0.0                      
329.0433643172185    	 0.0                      
329.2542216678579    	 0.0                      
329.46506849723596   	 0.0                      
329.6759048025898    	 0.0                      
329.88673058115626   	 0.0                      
330.09754583017235   	 0.0                      
330.30835054687503   	 0.0                      
330.5191447285013    	 0.0                      
330.72992837228816   	 0.0                      
330.94070147547257   	 0.0                      
331.15146403529155   	 0.0                      
331.36221604898213   	 0.0                      
331.5729575137811    	 0.0                      
331.7836884269256    	 0.0                      
331.9944087856525    	 0.0                      
332.2051185871989    	 0.0                      
332.4158178288016    	 0.0                      
332.6265065076978    	 0.0                      
332.83718462112444   	 0.0                      
333.0478521663183    	 0.0                      
333.2585091405166    	 0.0                      
333.4691555409562    	 0.0                      
333.67979136487406   	 0.0                      
333.89041660950716   	 0.0                      
334.1010312720926    	 0.0                      
334.3116353498673    	 0.0                      
334.5222288400681    	 0.0                      
334.73281173993223   	 0.0                      
334.94338404669645   	 0.0                      
335.1539457575978    	 0.0                      
335.3644968698734    	 0.0                      
335.57503738075997   	 0.0                      
335.78556728749476   	 0.0                      
335.99608658731455   	 0.0                      
336.2065952774564    	 0.0                      
336.41709335515736   	 0.0                      
336.62758081765435   	 0.0                      
336.83805766218427   	 0.0                      
337.0485238859841    	 0.0                      
337.2589794862909    	 0.0                      
337.46942446034177   	 0.0                      
337.6798588053735    	 0.0                      
337.89028251862305   	 0.0                      
338.10069559732756   	 0.0                      
338.31109803872386   	 0.0                      
338.52148984004896   	 0.0                      
338.73187099854      	 0.0                      
338.9422415114338    	 0.0                      
339.15260137596727   	 0.0                      
339.36295058937765   	 0.0                      
339.57328914890167   	 0.0                      
339.78361705177633   	 0.0                      
339.9939342952388    	 0.0                      
340.2042408765259    	 0.0                      
340.41453679287457   	 0.0                      
340.624822041522     	 0.0                      
340.835096619705     	 0.0                      
341.0453605246606    	 0.0                      
341.2556137536258    	 0.0                      
341.4658563038375    	 0.0                      
341.67608817253273   	 0.0                      
341.88630935694846   	 0.0                      
342.0965198543218    	 0.0                      
342.3067196618894    	 0.0                      
342.51690877688867   	 0.0                      
342.7270871965563    	 0.0                      
342.9372549181292    	 0.0                      
343.14741193884464   	 0.0                      
343.3575582559394    	 0.0                      
343.56769386665053   	 0.0                      
343.777818768215     	 0.0                      
343.9879329578698    	 0.0                      
344.19803643285184   	 0.0                      
344.4081291903982    	 0.0                      
344.61821122774575   	 0.0                      
344.8282825421315    	 0.0                      
345.0383431307925    	 0.0                      
345.2483929909657    	 0.0                      
345.4584321198881    	 0.0                      
345.66846051479666   	 0.0                      
345.8784781729283    	 0.0                      
346.08848509152      	 0.0                      
346.2984812678089    	 0.0                      
346.50846669903177   	 0.0                      
346.71844138242574   	 0.0                      
346.92840531522774   	 0.0                      
347.1383584946748    	 0.0                      
347.3483009180037    	 0.0                      
347.55823258245164   	 0.0                      
347.76815348525554   	 0.0                      
347.9780636236523    	 0.0                      
348.1879629948791    	 0.0                      
348.39785159617264   	 0.0                      
348.6077294247702    	 0.0                      
348.81759647790847   	 0.0                      
349.0274527528247    	 0.0                      
349.2372982467556    	 0.0                      
349.4471329569383    	 0.0                      
349.65695688060975   	 0.0                      
349.8667700150071    	 0.0                      
350.0765723573671    	 327.0607058395386        
350.28636390492676   	 339.31772480492265       
350.4961446549231    	 342.69644778857094       
350.7059146045931    	 339.10912698271795       
350.9156737511738    	 330.46742459855847       
351.12542209190207   	 318.6824126905415        
351.33515962401503   	 305.66457298069446       
351.5448863447495    	 293.32379668309045       
351.7546022513426    	 283.5693843283072        
351.96430734103114   	 278.3100455880353        
352.1740016110523    	 294.4149308437463        
352.38368505864287   	 317.92030851226303       
352.59335768104      	 342.66880175702755       
352.8030194754806    	 365.66467905881586       
353.0126704392016    	 382.5639520359682        
353.22231056944      	 371.9143445405701        
353.43193986343283   	 356.77424226648907       
353.6415583184171    	 340.0366988161589        
353.8511659316297    	 324.5938705339819        
354.0607627003076    	 318.9771732607449        
354.2703486216878    	 332.5030648565819        
354.4799236930074    	 349.3560915781626        
354.68948791150325   	 367.2807120469071        
354.8990412744123    	 384.02208551164176       
355.10858377897165   	 390.38711052867217       
355.3181154224182    	 386.4495479391494        
355.5276362019889    	 379.9874944862295        
355.73714611492085   	 372.3165180416917        
355.94664515845096   	 364.75177725731646       
356.15613332981616   	 361.7053405953318        
356.36561062625356   	 361.6399509481418        
356.57507704500006   	 363.6665364510921        
356.78453258329256   	 367.97775840950436       
356.99397723836813   	 374.7662178782796        
357.2034110074637    	 390.691778729882         
357.4128338878165    	 407.9036684790915        
357.6222458766631    	 424.56719263282235       
357.83164697124073   	 439.047914538771         
358.0410371687864    	 447.28113628274724       
358.2504164665369    	 440.99943725454943       
358.4597848617293    	 431.5431572891479        
358.66914235160067   	 420.54629368326687       
358.87848893338787   	 409.6423332864782        
359.087824604328     	 403.95014031227083       
359.29714936165794   	 405.48098613424554       
359.50646320261467   	 408.8771948561559        
359.7157661244352    	 413.56994694818803       
359.92505812435644   	 418.99060077528685       
360.13433919961557   	 422.63594258166455       
360.3436093474494    	 425.2973459476349        
360.5528685650949    	 428.3060336196678        
360.76211684978915   	 431.90017927500725       
360.97135419876906   	 436.3178818840383        
361.1805806092716    	 444.3884302338786        
361.3897960785338    	 453.4794363558842        
361.59900060379255   	 462.5893593759973        
361.808194182285     	 471.14140352618193       
362.01737681124797   	 478.2983806904815        
362.22654848791854   	 481.0417618156719        
362.4357092095337    	 482.3901259718562        
362.6448589733302    	 482.59073390136587       
362.8539977765453    	 481.8907687414429        
363.0631256164159    	 480.222965648186         
363.2722424901788    	 477.5171386770071        
363.4813483950713    	 475.0089927304793        
363.69044332833016   	 473.2196189384418        
363.89952728719254   	 472.66994433698625       
364.10860026889515   	 476.0450071001892        
364.3176622706751    	 483.132325045848         
364.5267132897694    	 491.34113231517955       
364.735753323415     	 500.08659301344807       
364.94478236884896   	 508.78405556673084       
365.1538004233082    	 514.9720235199894        
365.3628074840296    	 519.7591593700719        
365.5718035482504    	 523.9341162727962        
365.7807886132072    	 527.5973997919134        
365.9897626761374    	 530.8494838065651        
366.1987257342776    	 533.8226234478202        
366.40767778486503   	 536.5784439041856        
366.6166188251366    	 539.2064969496505        
366.82554885232923   	 541.7980115639817        
367.03446786368005   	 544.4614013399852        
367.24337585642587   	 547.3506773207698        
367.4522728278037    	 550.4450619533244        
367.66115877505064   	 553.8083284947804        
367.8700336954036    	 557.5042299863903        
368.07889758609946   	 562.3021574067467        
368.2877504443754    	 568.5241704151359        
368.4965922674683    	 574.5921474026281        
368.70542305261506   	 580.0780416130734        
368.9142427970527    	 584.5539420692223        
369.12305149801824   	 585.3096940989045        
369.3318491527487    	 583.2032261587287        
369.54063575848096   	 580.4386938955558        
369.74941131245214   	 577.6168461369757        
369.958175811899     	 575.3382409436379        
370.1669292540588    	 576.7185500236204        
370.3756716361683    	 579.8131641417355        
370.5844029554645    	 583.7292106933136        
370.79312320918444   	 588.2210360365564        
371.00183239456516   	 593.0381782331643        
371.21053050884353   	 597.413267862471         
371.4192175492566    	 601.7743720167905        
371.6278935130413    	 606.0215286163882        
371.8365583974346    	 610.0548074226608        
372.04521219967353   	 613.4960714070638        
372.253854916995     	 615.6156118026868        
372.46248654663606   	 617.6305773441833        
372.6711070858337    	 619.7770755175188        
372.8797165318249    	 622.291138500072         
373.0883148818466    	 626.0659186516622        
373.2969021331357    	 631.3961855555153        
373.50547828292935   	 637.2203409188091        
373.71404332846436   	 643.365915437543         
373.92259726697785   	 649.6604948615761        
